"PLANT_ID","LIB","ALIAS","VCF_NAME","ACC","NAT_PAPER_LIB","PLANTED_2018","COVERAGE_CATEGORY","COLLECTION_TYPE","COLLECTION_METHOD","TAXON","SOURCE_ID_1","SOURCE_ID_2","LIB_NOTES","COLL_DATE","LATITUDE","LONGITUDE","ELEVATION","NOTE_LATLONG","COUNTRY","STATE","COUNTY","LOCALITY","APPROX_COVERAGE","APPROX_BP_MAPPED","GOOD_PAIRED_READS","MINOR_LIB","MINOR_LIB_COV","MINOR_LIB_VCF_NAME","OLD_META_PLOIDY","PLD_SNP","NQUIRE_CDS_20","NQUIRE_FULL_20","NQUIRE_NSNPS_20","NQUIRE_PLOIDY","NQUIRE_CONFIDENCE","MINOR_LIB_NQUIRE_CDS_20","MNP_CDS_PLOIDY","MNP_GENIC_PLOIDY","OLD_TOT_PLOIDY","OLD_TOT_PLOIDY_CONFIDENCE","UNI_ACC","PPG_FILT_NOTE","PPG_NATIVE","PPG_CONTAMINANT"
"J533.B","IIBI",NA,"J533.B","J533",NA,"N","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674671",NA,"Octoploid",NA,43.61027778,-75.33416667,944,NA,"USA","New York","Lewis","Along north and south side of Lyonsdale Road, about 0.8 miles east of intersection with River Road, Lewis County. Major Land Resource Area 143.",36.88,41674278900,277828526,NA,NA,NA,"8X","8X","8X","8X",1431415,"8X",1,NA,"8X","8X","8X",4,"PI_674671",NA,NA,NA
"J557.B","IIBJ",NA,"J557.B","J557",NA,"N","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674695",NA,"Octoploid",NA,41.32555556,-77.63638889,185,NA,"USA","Pennsylvania","Clinton","West branch of Susquehanna River, south side, east a few hundred meters from bridge over the river east of Hyner, Clinton County. Also collected on north side, but south had more plants.",36.09,40777068000,271847120,NA,NA,NA,"8X","8X","8X","8X",1498093,"8X",1,NA,"8X","8X","8X",4,"PI_674695",NA,NA,NA
"J570.C","IIBK",NA,"J570.C","J570",NA,"N","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674708",NA,"Octoploid",NA,41.333144,-77.65178,195,NA,"USA","Pennsylvania","Clinton","Clinton County. Major Land Resource Area 147.",37.74,42641826450,284278843,NA,NA,NA,"8X","8X","8X","8X",1601968,"8X",1,NA,"8X","8X","8X",4,"PI_674708","Very close and probably a relative of J545_A from NY; closest 10 are 0.0178 to 0.0359; 33% MW 8X East","F","T"
"J009.B","IIBL",NA,"J009.B","J009",NA,"N","previous_8x","Natural Collection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","8_10","PI 414066","Octoploid","1/1/40",36.600366,-103.609128,1816,NA,"USA","New Mexico","Union","Near Grenville.",37.02,41831117550,278874117,NA,NA,NA,"8X","8X","8X","8X",1704292,"8X",1,NA,"8X","8X","8X",4,"PI_414066","Weird geographic cluster of far west and east coast; probably only one region is native, need to decide which one","T","F"
"J365.C","IIBM",NA,"J365.C","J365",NA,"Y","previous_8x","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","TKP3",NA,"Octoploid","7/21/15",40.5028611,-95.21866667,324,NA,"USA","Missouri","Atchison","Site Tarkio Prairie. 5.6 miles west of Elmo",35.78,40421823150,269478821,NA,NA,NA,"8X","8X","8X","8X",1515199,"8X",1,NA,"8X","8X","8X",4,"TKP","Split ACC, other samples are MW 4X and cluster with other samples from region; seems like a contaminant; similar to WS98_SB samples from WI which are suspect...; is 70% 8X-West, 21% 8X-East, 8% MW-4X","F","T"
"J439.B","IIBN",NA,"J439.B","J439",NA,"Y","previous_8x","Cultivar","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","5205B","Cave-in-Rock","Octoploid","1/1/58",37.469217,-88.165308,114,"GPS estimated using passport data","USA","Illinios","Hardin","Cave-in-Rock",36.56,41306143500,275374290,NA,NA,NA,"8X","8X","8X","8X",1577654,"8X",1,NA,"8X","8X","8X",4,"CAVE_IN_ROCK",NA,NA,NA
"J485.B","IIBP",NA,"J485.B","J485",NA,"Y","previous_8x","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","SRG2",NA,"Octoploid","8/22/15",34.07798056,-93.91188333,162,NA,"USA","Arkansas","Howard","Site Stone Road Gate Natural Area. 6.67 miles southeast of Dierks",38.17,43129396650,287529311,NA,NA,NA,"8X","8X","8X","8X",1732737,"8X",1,NA,"8X","8X","8X",4,"SRG",NA,NA,NA
"J557.C","IIBR",NA,"J557.C","J557",NA,"Y","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674695",NA,"Octoploid",NA,41.32555556,-77.63638889,185,NA,"USA","Pennsylvania","Clinton","West branch of Susquehanna River, south side, east a few hundred meters from bridge over the river east of Hyner, Clinton County. Also collected on north side, but south had more plants.",36.09,40771569450,271810463,NA,NA,NA,"8X","8X","8X","8X",1288514,"8X",1,NA,"?X","?X","8X",2,"PI_674695",NA,NA,NA
"J575.A","IIBS",NA,"J575.A","J575",NA,"Y","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674713",NA,"Octoploid",NA,40.876565,-77.836728,320,NA,"USA","Pennsylvania","Centre","Centre County. Major Land Resource Area 147.",37.38,42232984950,281553233,NA,NA,NA,"8X","8X","8X","8X",1524400,"8X",1,NA,"8X","8X","8X",4,"PI_674713",NA,NA,NA
"J021.B","IIBT",NA,"J021.B","J021",NA,"Y","previous_8x","Natural Collection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","17_13","PI 422003","Octoploid","9/27/77",29.443853,-96.941093,NA,"GPS estimated using passport data","USA","Texas","Gonzales",NA,38.55,43560466350,290403109,NA,NA,NA,"8X","8X","8X","8X",1550288,"8X",1,NA,"8X","?X","8X",3,"PI_422003",NA,NA,NA
"J445.A","IIBW",NA,"J445.A","J445",NA,"N","previous_8x","Cultivar","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","5801A","Sunburst","Octoploid",NA,42.862135,-96.706591,340,"GPS estimated using passport data","USA","South Dakota","Union","Sunburst",37.09,41906739300,279378262,NA,NA,NA,"8X","8X","8X","8X",1533720,"8X",1,NA,"8X","8X","8X",4,"SUNBURST",NA,NA,NA
"J485.C","IIBX",NA,"J485.C","J485",NA,"Y","previous_8x","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","SRG3",NA,"Octoploid","8/22/15",34.07798056,-93.91188333,162,NA,"USA","Arkansas","Howard","Site Stone Road Gate Natural Area. 6.67 miles southeast of Dierks",37.7,42594131550,283960877,NA,NA,NA,"8X","8X","4X","4X",1127720,"4X",1,NA,"4X","4X","4X",4,"SRG","Split ACC; other samples cluster as MW-4X with other AR samples","F","T"
"J544.B","IIBY",NA,"J544.B","J544",NA,"Y","previous_8x","Natural Collection","Unknown","Panicum virgatum",NA,NA,"Octoploid",NA,43.315,-78.71527778,83,NA,"USA","New York","Niagara","Burt Dam fishing area along path walking towards dam approximately 1/4 mile on right side, Niagara County.",36.13,40823401350,272156009,NA,NA,NA,"8X","8X","8X","8X",1458788,"8X",1,NA,"8X","8X","8X",4,"PI_674682",NA,NA,NA
"J559.A","IIBZ",NA,"J559.A","J559",NA,"Y","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674697",NA,"Octoploid",NA,40.65861111,-76.91833333,120,NA,"USA","Pennsylvania","Snyder","Rest area along Route 11 at McKee's half Falls, Snyder County.",35.56,40175390100,267835934,NA,NA,NA,"8X","8X","8X","8X",1416020,"8X",1,NA,"8X","8X","8X",4,"PI_674697",NA,NA,NA
"J575.B","IICA",NA,"J575.B","J575",NA,"Y","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674713",NA,"Octoploid",NA,40.876565,-77.836728,320,NA,"USA","Pennsylvania","Centre","Centre County. Major Land Resource Area 147.",37.61,42491356200,283275708,NA,NA,NA,"8X","8X","8X","8X",1202318,"8X",1,NA,"?X","?X","8X",2,"PI_674713",NA,NA,NA
"J023.A","IICB",NA,"J023.A","J023",NA,"Y","previous_8x","Cultivar","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI431575","KY 1625","Octoploid","1/1/73",37.73816,-81.251883,NA,"GPS estimated using passport data","USA","West Virginia","Raleigh","Originally from Raleigh County, West Virginia",35.68,40316878350,268779189,NA,NA,NA,"8X","8X","8X","8X",1606098,"8X",1,NA,"8X","8X","8X",4,"KY_1625",NA,NA,NA
"J396.B","IICC",NA,"J396.B","J396",NA,"N","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","701B","SW49","Octoploid",NA,43.8,-91.83,300,NA,"USA","Minnesota","Fillmore","Fillmore",37.13,41954138850,279694259,NA,NA,NA,"8X","8X","8X","8X",1599471,"8X",1,NA,"8X","8X","8X",4,"SW49","Split ACC; other sample is MW 4X; clusters with breeding selection from MS and sample from NY; very close and maybe relative of J424_B, which is breeding selection from MS; closest 10 from 0.0265 to 0.0350","F","T"
"J546.A","IICF",NA,"J546.A","J546",NA,"Y","previous_8x","Natural Collection","Unknown","Panicum virgatum","PI 674684",NA,"Octoploid",NA,43.26833333,-78.35555556,58,NA,"USA","New York","Orleans","Route 63 and Oak Orchard, Orleans County.",36.18,40875513600,272503424,NA,NA,NA,"8X","8X","8X","8X",1496140,"8X",1,NA,"8X","8X","8X",4,"PI_674684",NA,NA,NA
"J560.A","IICG",NA,"J560.A","J560",NA,"Y","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674698",NA,"Octoploid",NA,41.30694444,-79.24388889,350,NA,"USA","Pennsylvania","Clarion","Along Clarion River near bridge which crosses Gravel Lick; some were found south along the east side of river, Clarion County.",37.13,41950297950,279668653,NA,NA,NA,"8X","8X","8X","8X",1251606,"8X",1,NA,"?X","?X","8X",2,"PI_674698",NA,NA,NA
"J575.C","IICH",NA,"J575.C","J575",NA,"N","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674713",NA,"Octoploid",NA,40.876565,-77.836728,320,NA,"USA","Pennsylvania","Centre","Centre County. Major Land Resource Area 147.",37.96,42891876900,285945846,NA,NA,NA,"8X","8X","8X","8X",1190677,"8X",1,NA,"4X","?X","8X",1,"PI_674713",NA,NA,NA
"J023.C","IICI",NA,"J023.C","J023",NA,"N","previous_8x","Cultivar","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","20_6","PI 431575","Octoploid","1/1/73",37.73816,-81.251883,NA,"GPS estimated using passport data","USA","West Virginia","Raleigh","Originally from Raleigh County, West Virginia",37.52,42393549000,282623660,NA,NA,NA,"8X","8X","8X","8X",1465340,"8X",1,NA,"8X","8X","8X",4,"KY_1625",NA,NA,NA
"J398.A","IICJ",NA,"J398.A","J398",NA,"Y","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","904A","SW51","Octoploid",NA,44.53,-95.08,320,NA,"USA","Minnesota","Redwood","Redwood",36.27,40975364850,273169099,NA,NA,NA,"8X","8X","8X","8X",1561486,"8X",1,NA,"8X","8X","8X",4,"SW51",NA,NA,NA
"J512.C","IICL",NA,"J512.C","J512",NA,"N","previous_8x","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","CLM3",NA,"Octoploid","9/27/15",40.4385639,-93.6090667,273,NA,"USA","Missouri","Mercer","Site Chloe Lowry Marsh Conservation Area. 2.95 miles northwest of Princeton. This is very likely to be a retored prairie and NOT native material",35.59,40214045550,268093637,NA,NA,NA,"8X","8X","8X","8X",1515782,"8X",1,NA,"8X","8X","8X",4,"CLM","Note says that location likely is NOT native material; unusual geographic clustering and clusters with contaminants and ""bad"" Carthage","F","F"
"J548.B","IICM",NA,"J548.B","J548",NA,"Y","previous_8x","Natural Collection","Unknown","Panicum virgatum",NA,NA,"Octoploid",NA,42.31833333,-77.82333333,488,NA,"USA","New York","Steuben","Along Turnpike Road 1 mile east of Delos Road, Steuben County.",36.84,41620203750,277468025,NA,NA,NA,"8X","8X","8X","8X",1543011,"8X",1,NA,"8X","8X","8X",4,"PI_674686","Weird geographic clustering, in same cluster as Sunburst and other western samples; is 50% 8X-West, 50% 8X-East; looks to be a cousin on J548.C; my guess is this is a transplant","F","F"
"J560.C","IICN",NA,"J560.C","J560",NA,"N","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674698",NA,"Octoploid",NA,41.30694444,-79.24388889,350,NA,"USA","Pennsylvania","Clarion","Along Clarion River near bridge which crosses Gravel Lick; some were found south along the east side of river, Clarion County.",37.86,42775345350,285168969,NA,NA,NA,"8X","8X","8X","8X",1361376,"8X",1,NA,"8X","8X","8X",4,"PI_674698",NA,NA,NA
"J579.A","IICP",NA,"J579.A","J579",NA,"Y","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","Grif 17467",NA,"Octoploid",NA,32.91191667,-84.16072222,750,NA,"USA","Georgia","Upson","Upson County. On north side of road along Highway 74 approximately one mile west of Yatesville city limit",37.99,42918489600,286123264,NA,NA,NA,"8X","8X","8X","8X",1524478,"8X",1,NA,"8X","?X","8X",3,"GRIF_17467",NA,NA,NA
"J028.A","IICQ",NA,"J028.A","J028",NA,"N","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI476292","T 2100","Octoploid","10/31/55",35.592797,-93.824824,355,NA,"USA","Arkansas","Franklin","Franklin County, Arkansas",37.65,42542656200,283617708,NA,NA,NA,"8X","8X","8X","8X",1604097,"8X",1,NA,"8X","8X","8X",4,"PI_476292",NA,NA,NA
"J399.A","IICR",NA,"J399.A","J399",NA,"Y","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","1002A","SW58","Octoploid",NA,44.32,-93.93,310,NA,"USA","Minnesota","LeSeuer","LeSeuer",36.7,41469780000,276465200,NA,NA,NA,"8X","8X","8X","8X",1635309,"8X",1,NA,"8X","8X","8X",4,"SW58","Split ACC; other sample (J399_B) is 4X; closest sample is a Blackwell (0.0298); closest 10 are 0.0298 to 0.346, very little Gulf ancestry","F","T"
"J449.B","IICS",NA,"J449.B","J449",NA,"Y","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","6209B","WS98-SB","Octoploid",NA,45.08,-92.83,280,NA,"USA","Wisconsin","Polk","Sterling Barrens",37.35,42196372800,281309152,NA,NA,NA,"8X","8X","8X","8X",1615732,"8X",1,NA,"8X","8X","8X",4,"WS98_SB","Split ACC, other sample clusters with 8X East and is probably a contaminant; unusually close with J446.B from IL; closest 10 from 0.0270 to 0.0344; is weird its so close to the IL sample; wasnt included in NorthInland Admixture for some reason, but IL sample is 71% 8X-West, 29% 8X-East; pure Midwest ancestry...","F","F"
"J515.B","IICT",NA,"J515.B","J515",NA,"Y","previous_8x","Natural Collection","Unknown","Panicum virgatum",NA,NA,"Octoploid",NA,42.67666667,-70.75944444,2,NA,"USA","Massachusetts","Essex","Collected in beach dunes of Crane Beach Reservation (TTCR), Essex County. Major Land Resource Area 144A.",35.62,40247747250,268318315,NA,NA,NA,"8X","8X","8X","8X",1454193,"8X",1,NA,"8X","8X","8X",4,"GRIF_16845","Split ACC; other 2 samples are ATLANTIC and cluster with region; seems like a contaminant","F","T"
"J548.C","IICU",NA,"J548.C","J548",NA,"Y","previous_8x","Natural Collection","Unknown","Panicum virgatum",NA,NA,"Octoploid",NA,42.31833333,-77.82333333,488,NA,"USA","New York","Steuben","Along Turnpike Road 1 mile east of Delos Road, Steuben County.",35.91,40574902500,270499350,NA,NA,NA,"8X","8X","8X","8X",1524749,"8X",1,NA,"8X","8X","8X",4,"PI_674686","Weird geographic clustering, in same cluster as Sunburst and other western samples; looks to be a cousin to J548.B, but this is 100% 8X-West; my guess is this is a transplant","F","F"
"J561.A","IICW",NA,"J561.A","J561",NA,"Y","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674699",NA,"Octoploid",NA,41.27638889,-77.94888889,219,NA,"USA","Pennsylvania","Clinton","Sinnermahoning Creek along the northeast side, about 2 miles west of Keating, Clinton County.",37.22,42053052600,280353684,NA,NA,NA,"8X","8X","8X","8X",1550272,"8X",1,NA,"8X","8X","8X",4,"PI_674699","Split ACC; other sample is 8X East clustering with region; this sample clusters with NY and in Blackwell Cluster, but is still genetically close to other sample from ACC; is probably fine","T","F"
"J579.C","IICX",NA,"J579.C","J579",NA,"Y","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","Grif 17467",NA,"Octoploid",NA,32.91191667,-84.16072222,750,NA,"USA","Georgia","Upson","Upson County. On north side of road along Highway 74 approximately one mile west of Yatesville city limit",38.39,43372127400,289147516,NA,NA,NA,"8X","8X","8X","8X",1508641,"8X",1,NA,"8X","?X","8X",3,"GRIF_17467",NA,NA,NA
"J028.B","IICY",NA,"J028.B","J028",NA,"N","previous_8x","Natural Collection","Dug up from established common garden at the Noble Foundataion in Ardmore, OK","Panicum virgatum","23_1","PI 476292","Octoploid","10/31/55",35.592797,-93.824824,355,NA,"USA","Arkansas","Franklin","Franklin County, Arkansas",38.78,43811014650,292073431,NA,NA,NA,"8X","8X","8X","8X",1632067,"8X",1,NA,"8X","8X","8X",4,"PI_476292",NA,NA,NA
"J406.B","IICZ",NA,"J406.B","J406",NA,"N","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","1710B","SW112","Octoploid",NA,43.47,-89.43,240,NA,"USA","Wisconsin","Columbia","Rocky Run 1",37.79,42697632150,284650881,NA,NA,NA,"8X","8X","8X","8X",1600658,"8X",1,NA,"8X","8X","8X",4,"SW112","Split ACC; other sample is MW 4X; closest 10 from 0.0328 to 0.0344; I think there was a sample-switch with J415 and J406 - two cluster together in 8X-West and two cluster together in MW-4X;","F","M"
"J450.A","IIDA",NA,"J450.A","J450",NA,"N","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","6302A","ECS-1","Octoploid",NA,39.82,-74.53,18,NA,"USA","New Jersey","Burlington","Route 72/563",37.79,42693644250,284624295,NA,NA,NA,"8X","8X","8X","8X",1526882,"8X",1,NA,"8X","8X","8X",4,"ECS_1","Split ACC; other sample is ATLANTIC and clusters with region, probably a sample switch or contaminant","F","T"
"J520.C","IIDB",NA,"J520.C","J520",NA,"N","previous_8x","Natural Collection","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI 674658",NA,"Octoploid",NA,35.618979,-99.634082,591,NA,"USA","Oklahoma","Roger Mills","Roger Mills County. Major Land Resource Area 78C.",36.37,41090540100,273936934,NA,NA,NA,"8X","8X","8X","8X",1522663,"8X",1,NA,"8X","8X","8X",4,"PI_674658",NA,NA,NA
"J581.A","IIDE",NA,"J581.A","J581",NA,"N","previous_8x","Natural Collection","Rhizome Plug Dug from Single Individual in a Natural Population","Panicum virgatum","JWP 1",NA,"Octoploid","10/20/15",42.0595833,-87.8422222,655,"Check ACC Info for Exact","USA","Illinois","Cook","James Woodworth Prairie, 9831 North Milwaukee Avenue, Glenview, IL",7.64,8627840400,57518936,NA,NA,NA,"8X","8X","8X","8X",58632,"8X",2,NA,"?X","?X","8X",2,"JWP","Split ACC; one sample clusters with MW-4X in region; shows 1.5% Gulf and 3% Atlantic, and 80% 8X-West and 20% MW-4X, so weird. But collection info says is a remnant site...","T","M"
"J045.A","IIDF",NA,"J045.A","J045",NA,"N","previous_8x","Cultivar","Grown from GRIN Seed Packet In Austin","Panicum virgatum","PI642191","NSL 29896, Summer","Octoploid","4/1/64",40.739884,-97.546288,NA,NA,"USA","Nebraska","York",NA,7.5,8476043700,56506958,NA,NA,NA,"8X","8X","8X","8X",39220,"8X",2,NA,"?X","?X","8X",2,"SUMMER",NA,NA,NA
"J398.B","IIJS",NA,"J398.B","J398",NA,"Y","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","908B","SW51","Octoploid",NA,44.53,-95.08,320,NA,"USA","Minnesota","Redwood","Redwood",24.75,27968864700,186459098,NA,NA,NA,"8X","8X","8X","8X",1340234,"8X",1,NA,"8X","8X","8X",4,"SW51",NA,NA,NA
"J413.A","IIJY",NA,"J413.A","J413",NA,"Y","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","2404A","SW127","Octoploid",NA,42.9,-88.45,270,NA,"USA","Wisconsin","Waukesha","Hwy 59",37.06,41872386000,279149240,NA,NA,NA,"8X","8X","8X","8X",1614708,"8X",1,NA,"8X","8X","8X",4,"SW127","Split ACC; other sample is part of Blackwell group, this clusters with smaples from KS and OK; either introduction or contamination","F","M"
"J415.A","IIJZ",NA,"J415.A","J415",NA,"Y","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","2605A","SW129","Octoploid",NA,44.33,-89.6,320,NA,"USA","Wisconsin","Portage","Prairie Nursery",37.49,42359211450,282394743,NA,NA,NA,"8X","8X","8X","8X",1614383,"8X",1,NA,"8X","8X","8X",4,"SW129","Split ACC; other sample (J415.B) is MW 4X; closest cluster includes WI, VA, and Blackwell; closest 10 from 0.0334 to 0.0350; I think there was a sample-switch with J415 and J406 - two cluster together in 8X-West and two cluster together in MW-4X","F","M"
"J425.B","IIKG",NA,"J425.B","J425",NA,"Y","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","3606B","SW793","Octoploid",NA,40.5,-74.22,11,NA,"USA","New York","Richmond","Mt. Loretto",28.01,31644943650,210966291,NA,NA,NA,"8X","8X","8X","8X",1511376,"8X",1,NA,"8X","8X","8X",4,"SW793","Split ACC; other sample is ATLANTIC; closest 10 are 0.0356 to 0.0366; closest in cluster are from NC and an incorrect ""Summer""","F","T"
"J439.A","IIKL",NA,"J439.A","J439",NA,"Y","previous_8x","Cultivar","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","5209A","Cave-in-Rock","Octoploid","1/1/58",37.469217,-88.165308,114,"GPS estimated using passport data","USA","Illinois","Hardin","Cave-in-Rock",37.12,41937999150,279586661,NA,NA,NA,"8X","8X","8X","8X",1432441,"8X",1,NA,"8X","8X","8X",4,"CAVE_IN_ROCK","Is clearly a sample switch - should be MW-8X; not included in natural analysis, but is is 8X from nQuire. Did labels get messed up in my code?","F","T"
"J449.A","IIKS",NA,"J449.A","J449",NA,"Y","previous_8x","Natural Collection","Dug up from established common garden at Cornell in Ithica, NY","Panicum virgatum","6202A","WS98-SB","Octoploid",NA,45.08,-92.83,280,NA,"USA","Wisconsin","Polk","Sterling Barrens",34.6,39096909150,260646061,NA,NA,NA,"8X","8X","8X","8X",1487980,"8X",1,NA,"8X","8X","8X",4,"WS98_SB","Split ACC, other sample is 8X-West; weird geographic clustering - other samples are PA and WV; 85% 8X-East, 15% MW-4X","F","T"
